②縫製品販売事業	10
また、訪日外国人の利便性向上に向け、「スカイライナー＆京成インフォメーションセンター」を成田空港駅構内にオープンしたことに加え、自動券売機の多言語化を京成線全駅で行った	10
（注）セグメントの売上高には、セグメント間の内部売上高を含んでおります	10
当業界におきましては、人手不足を主因とする人件費関連コストの上昇並びに消費者の強い節約志向などにより、依然として厳しい経営環境が続いております	8
③投資・流通サービス事業	10
このような全需動向の中、国内の登録車につきましては、全面改良を行った「インプレッサ」に加え、「レヴォーグ」および「フォレスター」の販売が好調に推移したことにより、売上台数は12.6万台と前連結会計年度に比べ1.5万台（13.3％）の増加となりました	14
損益面におきましては、経常収益は、貸出金利息や有価証券売却益の減少により、前期比72億73百万円減少の674億13百万円となりました	7
当連結会計年度における国内経済は、企業収益や雇用・所得環境が引き続き改善傾向にあり緩やかな回復基調が続きましたが、英国のEU離脱問題に加えて米国新政権による諸政策への警戒感などから、依然として先行き不透明な状況が続いております	13
これらの結果、医療用医薬品等卸売事業における売上高は２兆851億75百万円（前期比1.8％減）、営業利益は186億70百万円（前期比23.9％減）となりました	8
2016年9月、米国においてlorcaserinの1日1回製剤「Belviq XR」を新発売しました	10
当セグメントの受注高は8,397百万円（前年同期比3.5％増）、売上高は8,663百万円（前年同期比8.7％増）、セグメント利益は1,104百万円(前年同期比39.6％増)となりました	13
建設市場においては、民間設備投資は底堅く推移したが、建設需要の偏在による建設技能労働者の不足、資機材等の価格上昇の懸念は払拭されず、予断を許さない状況にある	10
セグメントの業績は次のとおりであります	10
"○「忍家」業態５店舗
　(東京都渋谷区、埼玉県さいたま市・所沢市、千葉県香取市、神奈川県横須賀市)"	10
当連結会計年度の生活・環境事業の営業収益は879百万円（前連結会計年度比3.8％減）、セグメント損失は13百万円（前連結会計年度は33百万円のセグメント損失）となりました	10
売上高は972億円（対前期＋1.5％）、営業利益は３億円（同△76.3％）となりました	10
アジア・オセアニア経済は、地政学的リスクの高まりや中国や韓国における倹約令の影響等もあり、市場は低迷を続けております	9
①日本（ロジスティクス）	10
また、市場環境の変化に対し迅速に経営判断を行うことを目的に、2017年1月5日付で、当社と住友金属鉱山株式会社（以下、「住友金属鉱山」という	10
②産業ガス・機械事業	10
世界経済は先進国を中心に景気回復傾向が続いたものの、米国や英国をはじめとした経済政策の変化や中国経済の低迷等により先行き不透明な状況となりました	9
当連結会計年度における日本経済は、堅調な雇用や所得環境から個人消費に持ち直しの兆しが見られるとともに、原油価格の回復などを背景として企業業績や設備投資が改善し、緩やかな回復基調で推移しました	17
リアルエクスペリエンス＆コミュニケーション事業におきましては、人と人とが直接出会う“場”・“空間”において、様々な体験価値を通じて提供される製品・サービスの宣伝・販売活動を「Experience マーケティング」と位置付け、“コミュニケーション”に関わるあらゆる「表現」「手段」「環境」を最適化し“デザイン”することで、サービスを展開しております	10
（ファーマシー事業）	10
セグメントの業績は、次のとおりであります	10
このような中、当社グループを取り巻く経営環境のうち、主要取引先である自動車業界においては、米国で原油安などを背景にピックアップトラックや多目的スポーツ車（ＳＵＶ）など一部車種が需要をけん引し、生産・販売ともに増加しました	12
主力のITOは、中国および台湾における液晶パネルの大型化の進展により、需要が堅調であったことから販売量は増加しました	12
そうした影響で、とりわけ国内製紙市場では、競合他社との競争が一段と激しさを増しており、これに加えて海外市場への当社グループのキャッチアップも遅れているため、当事業の事業環境は厳しい状況が続いております	7
建築・エクステリア部門につきましては、新設住宅着工戸数の緩やかな回復により、住宅エクステリア関連製品や都市部を中心にビル・マンション向けの金属建材製品は底堅く推移しました	13
■　当連結会計年度の営業の取組	10
先進国においては、米国及び欧州での個人消費の拡大等により緩やかな回復傾向で推移し、一方、新興国においては、ベトナム、フィリピンでは成長を維持したものの、中国では成長の鈍化がみられました	13
①　日本	10
③海外外食事業	10
一方、譲渡性預金は地方公共団体からのお預け入れが減少したことから当年度中18,553百万円減少して、当連結会計年度末残高は28,453百万円となりました	8
[製造関連事業]	10
所在地別業績は、次のとおりです	10
さらに、地域の方に向けてレストランを中心としたプランを告知いたしました	10
（単位：億円）	10
販売面においては米国市場での販売体制の抜本的見直しによる流通在庫の圧縮、中国市場でのチャネルを強化すべく中国Eコマースの開始、またそれに伴う中国倉庫の新設など、それぞれの拠点において体質強化策もあわせて展開しております	10
このような需要環境の下、当連結会計年度における当社グループの連結業績につきましては、中国重慶工場の稼動もあり販売数量は伸びたものの、国内及び中国ドラム事業の販売価格の低下、中国元安による為替差等により、前期比0.8％減の274億47百万円となりました	8
その後も船腹過剰は解消されていない状況であるものの、春以降は荷動きが少しずつ増加し、老齢船のスクラップも活発に推移し、市況は緩やかに上昇しています	13
また、当セグメントでは、事業ポートフォリオ刷新を目的として、以下の施策を実行しました	10
しかし、営業外収益にて見合いの為替差損益が発生することにより、経常利益においては、概ね、契約時点で見込んだ利益額が計上されます（当社は「金融商品に関する会計基準」における原則的処理方法によるヘッジ会計を適用しており、特例としての振当処理は行っておりません）	10
保険引受利益は、保険料の増加や支払備金繰入額の減少があったものの、事業費率の上昇により30億円（同11.5％減）となりました	10
また、親会社株主に帰属する当期純利益につきましても、2,824億円と前連結会計年度に比べ1,543億円（35.3％）の減益となりました	9
＜化学製品製造販売業＞	10
わが国経済は、雇用情勢の改善や鉱工業生産の持ち直し等により緩やかな回復傾向で推移しました	13
当連結会計年度のわが国経済は、雇用・所得環境の改善から個人消費は持ち直しの動向が見られるなど緩やかな回復基調が続きましたが、英国の欧州連合(ＥＵ)離脱決定や米国新政権の政策動向による影響など、海外経済は不確実な状況で推移いたしました	14
結婚分野においては、少子化の影響で国内の婚姻組数自体は減少傾向にあるものの、サービスの利便性向上及び大手結婚式場運営クライアントの集客ニーズの高まり等を背景に、売上高は堅調に推移しました	11
利益面では、粗利率の改善と販管費等の削減により営業利益は改善しました	13
以上の結果、当連結会計年度における売上高は10,205百万円（前期比6.5％増加）、営業利益は2,024百万円（前期比11.6％増加）、経常利益は2,125百万円（前期比10.2％増加）、親会社株主に帰属する当期純利益は1,405百万円（前期比16.9％増加）となりました	14
ＬＰガス関係につきましては、新規顧客獲得やＭ＆Ａによる商権獲得を推進するとともに、ガス空調機（ＧＨＰ）、家庭用燃料電池（エネファーム）、ハイブリッド給湯器などの環境商材の拡販によりＬＰガスの需要拡大に取り組みました	10
オンコロジー領域では、制吐剤「Aloxi」が480億82百万円(同12.1％減)、「ハラヴェン」が166億19百万円(同9.1％減)、「レンビマ」が151億12百万円(同71.7％増)となりました	9
一方、金属製品はタービンロータ等の輸出取引が回復しました	12
以上の結果、国内と海外を合わせた売上台数は、過去最高となる106.5万台と前連結会計年度に比べ10.7万台（11.1％）の増加となり、全体の売上高は３兆1,520億円と前連結会計年度に比べ1,125億円（3.7％）の増収となりました	12
（ストック型フィービジネス）	10
鉱工業生産が回復し、輸出も緩やかに伸びております	12
売上拡大に向けて、主力工場である沼津工場に顧客ニーズに対応した多品種小ロット設備を導入し、また、全営業部門にモバイル端末を導入することで業務の効率化による顧客接点を増やす営業活動や情報の有効活用による営業生産性の向上を進めてまいりました	10
「環境とエネルギー」の領域では、経済的な発展と地球環境の保全を両立させる持続可能な社会の実現に向けて、多様な製品・サービスを開発した	10
総合品質保証においては、全社レベルでの規程や手順書の見直しを行うとともに、ＱＭＳ（品質マネジメントシステム）体制を整備してまいりました	10
都市型ホテルの東急ステイにおける客室単価の上昇により増収となったことに加え、別荘・会員権販売において当期から供給を開始した「東急ハーヴェストクラブ軽井沢＆VIALA」の会員権登録金収入や別荘地の売上があったこと等から増収増益となりました	14
宿泊部門につきましては、お客様満足の向上を図るべく４月にリニューアルオープンしたホテルハワイアンズ	10
高機能製品については、半導体・液晶製造装置向け関連製品の需要が高水準で推移したため、売上高は前連結会計年度に対し25.5％増の194億58百万円となりました	12
また、営業外損益を含めた経常利益は22億91百万円増（43.8％増）の75億21百万円、親会社株主に帰属する当期純利益は18億69百万円増（51.3％増）の55億17百万円となった	12
高機能ポリマー事業では、低燃費タイヤ向け合成ゴムやエンジニアリング樹脂の販売数量が増加しましたが、各製品において円高の影響を受けました	12
また、わが国経済は、海外経済の回復や五輪関連の設備投資の増加を受け、緩やかな回復基調となりました	12
新メニューの導入に努め、成果の見える化を実現いたしました	10
このような状況の中、当社グループは再生可能エネルギー事業を主たる事業として積極的に事業を推進いたしました	10
⑤その他	10
また、多様化するお客さまの金融ニーズにお応えしていくため、各種チャネルの整備や商品・サービスの拡充を進めました	10
研究部門におきましては、品質管理体制の強化、付加価値の高い新商品の開発およびきのこの薬理効果や機能性の追求に取り組んでまいりました	10
また、情報サービス業界、物品販売業界、建設業界におきましては、企業におけるIT投資及び設備投資意欲に改善傾向が見られるものの、足元の景気は個人消費を中心に回復の足取りが弱く、依然として厳しい競争環境下にありました	8
この結果、受注高は前期とほぼ同じ1,547億円、売上高は前期比６％減の1,457億円、営業利益は前期比22％減の146億円となりました	9
資産運用費用は、市場リスクヘッジを目的としたデリバティブ取引に係る損益の悪化により、361億円（同54.7％増）となりました	8
さらに、「ジョア ピーチ」「ジョア 贅沢オレンジ」などの期間限定アイテムを導入し、ブランドの活性化を図りました	10
しかしながら、郊外型の店舗が比較的多く存する当セグメントにおいては、酒類消費の減退傾向が大きく影響しており、加えて他業態からの酒類販売強化の影響も大きく、全般的に前事業年度の売上高を下回る状況にあります	9
また、経常利益は、電気事業において、資材調達価格低減をはじめ経費全般にわたる徹底した効率化に努めたものの、高経年設備等に係る修繕費の増加、金利低下に伴う退職給付費用の増加及び水力発電量の減少などにより、20億円（同7.2％）となった	6
このような状況の下、当社は営業展開の強化をはかり、また施工人員の確保に注力し、引き続きコスト低減に取組み、受注量の確保と収益性の改善をはかってまいりました	10
セグメントの業績は、次のとおりであります	10
なお、国内業務部門は0.23％、国際業務部門は1.29％となりました	10
このような環境の中で当社グループは、「顧客満足度向上にむけ、創造的な事業活動への変革を推進する」を中期経営方針として、「売上拡大」「収益基盤強化」「総合品質保証」「人財育成」を重点施策として、売上拡大や事業領域拡大を図るとともに、市場環境にあわせて既存事業分野の収益体質を強化してまいりました	10
⑤（その他）	10
新業態開発も進め、平成28年３月に茨城県土浦市に第１号店舗をオープンした「さくら」業態は平成29年３月末現在、18店舗まで成長致しました	10
お客様の利便性向上の施策としてWebによる客席予約やテイクアウト注文システムの導入など、新規顧客の獲得及びリピーターの増加を目指しております	10
当社はこのような状況の中、各部門で一体となって拡販に努めましたが、売上高は5,631百万円と前期比74百万円（1.3％）の減少となりました	9
（前期比5.9％減）、経常利益９億32百万円（前期比1.4％減）、当期純利益４億15百万円（前期比26.1％減）と	8
営業費用は、修繕費の増加があったものの、その他の経費等の削減に努めたことにより前年同期に比べ減少いたしました	10
前連結会計年度（自　平成27年４月１日　至　平成28年３月31日）	10
加えて、保守契約が堅調に増加し、売上高は6,952百万円（前年同期比1.2％増）となりました	12
当連結会計年度（自　平成28年４月１日　至　平成29年３月31日）	10
その他、スポーツクラブの枠を超えた健康サポート事業にも積極的に取り組んでおります	10
しかしながら、カラオケ事業と同様に、熊本地震による影響から、１店舗が１週間程度の休業となり、また集客も減少傾向となったことなどから、売上高は1,849,813千円（前年同期比4.1％減）、セグメント損失は45,142千円（前年同期はセグメント損失35,016千円）となりました	7
また、広告宣伝費の見直し等による経費削減に努めた結果、売上高は2,505百万円（前連結会計年度比7.9％増）、営業利益は61百万円（前連結会計年度は152百万円の営業損失）となりました	12
損益面につきましては、十分な売上が確保できなかったことに加えて、サウジアラビア向け海水淡水化プラントの採算性の悪化により受注損失引当金４億97百万円の追加計上を行ったことから、営業損益は１億65百万円の損失（前期は４億19百万円の利益）となり、経常損益は１億90百万円の損失（前期は１億79百万円の利益）となりました	7
当連結会計年度におきましては、上述の中期経営計画の方針に則し、首都圏及び米国（ロサンゼルス）の収益不動産の仕入を積極的に行い、並行して販売活動を行いました	10
これらの結果、海外派遣領域における売上高は6,052億円（前連結会計年度比27.2％増）となりました	11
（中国）	10
この結果、売上高は480億58百万円（前年同期比3.5％増）となりました	11
このような状況の中、当社グループは、日本においては既存店の浜松佐鳴台店（静岡県）を新しい業態の温浴施設「RAKU SPA Cafe 浜松」として平成28年８月にリニューアルオープンするとともに、平成30年夏ごろオープン予定の「RAKU SPA 名古屋（仮称）」（愛知県）の出店に向けて取り組みました	10
① 賃貸・割賦事業	10
また、機能性パンプス「プラチナムシリーズ」を昨年春に発売し、チャネルを問わずその履き心地のよさが評価されております	11
その他	10
この結果、システム導入契約売上高の合計は、前年同期比11.3%増の163億45百万円となりました	11
倉庫業におきましては、入出庫高及び保管残高ともに前年同期に比し増加しました	11
中古車販売につきましては、新車販売からの下取車の他、オークション等による外部仕入により販売車両の確保に注力しましたが、販売台数は2,003台（前期比4.5％減	9
また、将来の収益源である収益不動産の残高は、20,318百万円（前年度末は14,551百万円）となりました	11
②システム開発サービス事業	10
この結果、売上高は126億17百万円（同4.8％減）となり、営業利益は７億40百万円（同11.2％減）となりました	8
その結果、販売手数料など販売活動に係る費用は増加いたしましたが、顧客契約数が伸びたことにより、将来の安定した収益源となるストック利益（ストック利益とは、当社グループが獲得したユーザーによって契約後に毎月支払われる基本契約料金・使用料金・保険料金等から得られる収入から、顧客維持コスト、提供サービスの原価等を除いた利益分のことであります	10
そのほか営業債権残高の拡大に伴う未収債権の発生に鑑み、貸倒引当金の積み増しを行った結果、一時的に費用が増加いたしました	9
①パッケージソフトウエア事業	10
セグメント利益は、諸経費削減に努めたものの売上高の減少、原価率の悪化により減少しました	7
この結果、海外 食料品卸売事業の売上高は1,568億６千８百万円（前期比98.2％）、営業利益は76億４千８百万円（前期比99.7％）と、減収減益となりました	8
自己資本比率（国内基準）は、「銀行法第14条の２の規定に基づき、銀行がその保有する資産等に照らし自己資本の充実の状況が適当であるかどうかを判断するための基準」（平成18年金融庁告示第19号）に定められた算式に基づき、単体ベースについて算出しております	10
化成品関連では、自動車関連及び一部電線業界が堅調に推移したものの、原油価格の低迷から販売価格の低下が影響したため、関連部門の売上高は64億65百万円となり、前年同期と比べ３億５百万円(△4.5％)の減収となりました	9
主な変更点は、従来「その他」に含まれていた「ディスクリート」を新たな区分として分けて表示したことです	10
当連結会計年度においては、婚礼施行組数は減少、小規模化の影響もあり婚礼一組単価も減少、宴会件数は前連結会計年度に比べ増加となり、売上高は443百万円（前期比10.6％減少）、営業利益は61百万円（前期比29.0％減少）となりました	7
基盤素材セグメントの売上高は、前連結会計年度に比べ652億円減の5,656億円、売上高全体に占める割合は47％となりました	9
医薬品事業の売上高は、614億５千４百万円（前連結会計年度比0.6％減）となりました	9
（精密化学品部門）	10
ちばぎんグループでは、「未来を育む宣言」を掲げ、持続可能な地域社会実現のため、「ひと」「環境」「産業」を育成する活動をつうじて、地域活性化や地域振興に貢献しています	10
者用のIDのことをいいます	10
なお、当社の当事業年度における売上高は、86億１百万円(前事業年度比15.5％増)となりました	11
また、東京駅の丸の内地下エリアの「グランスタ丸の内」(東京)および「グランスタ」(東京)新エリアについて、平成28年７月の第１期開業に続き、平成29年４月の第２期開業に向けて準備を進めました	10
この分野は、基本プロセス計測器、環境用大気測定装置、煙道排ガス用分析計、ボイラー水用分析装置、上下水道用分析計、環境用水質分析計、石油用分析計等であります	10
国内業務部門	10
（第三者機関によるレビューについての意見書）	10
②　電力・ユーティリティ部門	10
この結果、繊維事業の売上高は45億59百万円（前期比9.7％増）となり、営業損失は前期に比べ58百万円改善して１億20百万円となりました	12
当連結会計年度におけるネットワークサービス売上高は、法人及び個人向けモバイル関連サービス売上の大幅増加やセキュリティ需要増等に伴うアウトソーシングサービス売上の増加等があり、前年同期比17.3％増の92,996百万円(前年同期 79,296百万円)となり、売上原価は、モバイル関連サービスの提供回線増加に伴う接続料の増加等があり、前年同期比18.9％増の76,387百万円(前年同期 64,239百万円)となり、売上総利益は前年同期比10.3％増の16,609百万円(前年同期 15,056百万円)となりました	13
当社の主要取引先であります外食業界におきましても、一部の業態（ファーストフードや焼肉業態等）では	10
利益面では、増収効果はあったものの、研究開発投資や、金型をはじめとする積極的な設備投資と海外子会社を中心に将来のための人材確保を行った結果、営業利益は14億65百万円（前年比4.4％減）となりましたが、経常利益では、アジア市場において関係会社からの持分法による投資利益が上振れしたこと及び期中に償還を迎えた投資有価証券で為替差益が発生したこと等により、経常利益は21億36百万円（前年比7.3％増）、親会社株主に帰属する当期純利益は16億90百万円（前年比10.7％増）となりました	12
ソフト使用料収入は、会計事務所の顧問先企業向けの低価格なソフト使用料収入が伸長し、前年同期比20.0%増の12億11百万円となりました	12
惣菜その他加工品部門につきましては、ハンバーグ類や簡便性を重視した惣菜商品の新商品の売上が好調に推移したため、売上高は増加しました	13
このような情勢のもと、当連結会計年度の業績は次のとおりとなった	10
(各セグメントの売上収益は外部顧客に対するものです)	10
また、進展する国内の高齢化に対応するため、高齢者向けのサービス向上に加え、国民の健康寿命の延伸に向けた健康増進の取り組みを進めるとともに、中長期的な顧客ニーズの変化・多様化を見据えた商品およびサービスの向上など、顧客保護と利便性の向上に取り組んでまいりました	10
その他、社員の経営参画への意識を高め、全社一丸となって将来の業績向上へのインセンティブとするためストックオプションを発行いたしました	10
このような状況下で、不動産部門では、大口テナントの入れ替わりに伴う稼働率の低下により、売上高は35億30百万円（前期比6.4％減）、営業利益は16億81百万円（同10.6％減）となりました	7
フード＆パッケージングセグメントの売上高は、前連結会計年度に比べ127億円減の1,825億円、売上高全体に占める割合は15％となりました	9
グローバルブランド4品目合計では、為替の影響を受ける中で、前期から14.5％増の728億22百万円となりました	11
キャリア付極薄銅箔やプリント配線板用電解銅箔、スパッタリングターゲットの需要は堅調に推移しました	11
その結果、売上高は87億96百万円（前年同期比111.0％）、セグメント利益は９億50百万円（前年同期比155.1％）となりました	12
セグメントの業績を示すと次のとおりであります	10
このような状況下における、当社グループの売上は、国内については、しょうゆ、飲料が堅調に推移し、食品、酒類が前期を下回ったものの、全体としてほぼ前期並みとなりました	10
④北米	10
各事業における主要な子会社の業績は次のとおりです	10
ＩＣＴが応用的に使われている医療機器、化学分析装置などの保守サービスを提供しております	10
当連結会計年度における当社グループを取り巻く事業環境は、国内では、昨年４月に地域包括ケアシステムの推進、医療の機能分化・強化と連携に重点が置かれた診療報酬改定がなされ、都道府県は2025年に向けた医療提供体制整備のため地域医療構想を策定するなど、医療制度改革が推進されています	10
ファイナンス事業は、銀行個人ローン保証等が好調に推移し、さらに投資用マンション向け住宅ローン保証においては、過去最高の取扱いとなった結果、取扱高が増加いたしました	13
これにより、当連結会計年度の業績は以下のとおりとなりました	10
・海外売上高	10
(不動産管理事業）	10
当連結会計年度は、全国の各施設の取組み事例の共有により、サービス内容の拡充と質の向上を図ったことや、お客様のご希望に対しきめ細かく対応した結果、デイサービスをはじめとした各サービスの利用者数が増加いたしました	11
セグメントの業績は次のとおりであります	10
また、４月に発生した熊本地震の被災地域での応急仮設住宅建設に取り組むとともに、北海道・東北地方における台風被害の復旧・復興にも尽力してまいりました	10
セグメントの業績は次のとおりであります	10
＜テキスタイル分野＞	10
また、国際業務部門の資金運用収支は、41億４百万円、役務取引等収支は84百万円、その他業務収支は47億80百万円となりました	13
海外における売上の概要は次のとおりであります	10
当連結会計年度におけるわが国経済は、欧米先進国での景況感の改善傾向や中国・アジア新興国での景気の持ち直しなどがあった一方、米国新政権が主導する経済政策の実現可能性への懸念もあり、先行き不透明な状況で推移しました	12
電子部品装置・その他装置の受注高は17億72百万円（前年同期比63.0％減）、売上高は24億９百万円(同49.1％減)となりました	6
企業活動は活発となり雇用環境は改善しておりますが、設備投資及び個人消費に関しましては一進一退の状況が続いております	12
これらの結果、連結売上高に占める海外売上高の割合は、前期比0.5ポイント下降し57.4％となりました	10
当連結会計年度における当社グループの売上高は、92億68百万円(前年同期比14.6％増)、営業損失は２億53百万円(前年同期は営業利益１億70百万円)、経常損失は２億62百万円(前年同期は経常利益１億61百万円)、親会社株主に帰属する当期純損失は３億69百万円(前年同期は親会社株主に帰属する当期純利益97百万円)となりました	8
また、宝探しアトラクション「GOLD RUSH～ソテッチー海賊団の秘宝を探せ！～」や、縦横無尽に回るリングに搭乗する「トルネードスピン」、話題の先端技術であるVRを利用した「バーチャルライドMAGICa!!（マジか！！）」などの新規アトラクションも続々導入いたしました	10
円高の影響も大きく受けた結果、当連結会計年度の売上高は10,298百万円（前期比15.6％増）、セグメント営業利益は1,299百万円（前期比26.5％減）となりました	10
ユニットバス天井材に使用されているハイブリッド成形品「スーパーブロー」の売上は減少しました	9
◎航空関連事業	10
加えて、利益向上のために前倒しで不採算業務の撤退に取り組みました	10
当連結会計年度の概況をセグメント別に示すと、次のとおりであります	10
当期における当社グループを取り巻く事業環境につきましては、米州における設備投資需要は堅調に、国内および欧州においては概ね横ばいに、それぞれ推移しました	11
当連結会計年度におけるわが国経済は、企業業績の改善に一時期足踏みが見られたものの、輸出や個人消費に持ち直しの動きが見られるなど、景気は緩やかな回復基調が続いた	13
これらの結果、当連結会計年度の業績は、売上高60,903百万円（前期比2.0％増）、営業利益3,910百万円（前期比24.9％増）、経常利益4,578百万円（前期比9.5％増）、親会社株主に帰属する当期純利益は3,424百万円（前期比1.6％増）となり、売上高は７期連続の増収、営業利益は９期連続の増益、経常利益は４期連続の過去最高益の更新となりました	17
アジアセグメントにおいては、中国・タイ子会社では自動車エンジン用部品の販売が好調に推移し、香港子会社では光通信部品の販売が持ち直しました	12
さらに、九州・中四国を中心に展開するディスカウントストアのダイレックス株式会社と提携し、「ダイレックスクレジットポイントカード」の発行や、北海道内に40店舗のサービスステーションを展開する茂田石油株式会社と提携した、クレジットカード「MODACA」の発行を開始するなど、新規提携先の獲得にも努めてきました	10
このような状況の中で、当社が展開するレジャー事業では、経営理念である「ステークホルダーと共に」及びブランドスローガンである「ご来園者の笑顔のために」のもとに、長きにわたって愛される施設作りを目指すべく継続して新たなアトラクションの設営など、ご来園者様の満足感を高める諸策を次々に打ち出しております	10
当社グループは中期経営計画の成長戦略に基づき販売拡大を継続し、海上事業、航空事業ともに取扱いは大幅に増加しました	12
その他の売上高は1億11百万円（同6.3％減少）となりました	9
そ の 他 部 門	10
※「サービス収入」は、主に継続的な役務の対価となる安定的な収入として、ソフト保守やHW・NW保守サービス、ソフト使用料収入、サプライ・オフィス用品等の売上高から構成されています	10
①コンクリート関連事業	10
また、特別利益として投資有価証券売却益４億98百万円に加え、本年３月に持分法適用会社ARABIAN COMPANY AND SASAKURA FOR WATER AND POWERの株式を追加取得し連結子会社としたことによる当該株式の段階取得に係る差益を６億99百万円計上した一方、特別損失として同社の将来キャッシュ・フロー予測に基づく回収可能性を検討した結果、のれん17億２百万円の減損損失を計上したことから、親会社株主に帰属する当期純損益は10億13百万円の損失（前期は34百万円の利益）となりました	9
これらの結果、当連結会計年度における当社グループの業績につきましては、売上高は875億86百万円（前年同期比25.1％増）、営業利益は17億87百万円（前年同期比173.4％増）、経常利益は20億14百万円（前年同期比165.0％増）、親会社株主に帰属する当期純利益は17億７百万円（前年同期は親会社株主に帰属する当期純損失15億55百万円）となりました	14
Ｓｕｉｃａについては、平成28年10月から決済サービス「Ａｐｐｌｅ Ｐａｙ」に対応し、ｉＰｈｏｎｅ７等によるご利用を可能としました	10
＜開発事業部門＞	10
空調設備の冷却水、給湯器の水などに発生し人体に感染する	10
損益面におきましては、石炭価格高騰による利幅減少があったものの、風況の良化に加え、エネクス電力株式会社にて保有する一部の風力発電設備を、事業資産の入替えを目的として売却した結果、売却益計上により、前期を大きく上回りました	12
いまだ健全な状況には届きませんが、2017年３月に入りそのペースを上げており、好ましい方向に進んでいます	10
この他、無線LAN最適化ソリューション「Tbridge」のエンタープライズ向けへの提供が前年同期比で増加しております	11
国内の食品包材事業のうち、主要製品である業務用塩ビラップは、塩ビ回帰の流れが徐々に拡大し始めたことで、好調に推移しました	12
＜リゾート関連事業部門＞	10
当社グループは会計事務所、地域金融機関、証券会社等から構成されるＭ＆Ａ情報ネットワークを構築しており、この情報ネットワークから安定的に譲渡希望情報を開発できることが当社グループの優位性の１つの柱となっております	10
売上高は6,190億円で前連結会計年度比135億円(2.1％)の減収となり、営業利益は641億円で前連結会計年度比69億円(9.7％)の減益となりました	8
当連結会計年度における当社を取り巻く環境は、取引先である自動車業界において、日本では軽自動車の販売不振はありましたものの、新型車効果等により自動車販売は堅調に推移いたしました	10
「機能戦略」	10
(注) 　「第２ 事業の状況」における各事項の記載については、消費税等抜きの金額で表示している	10
また、前期比較については、前期の数値を変更後のセグメント区分に組み替えた数値で比較している	10
これらの結果、売上台数の合計は、90.6万台と前連結会計年度に比べ9.3万台（11.4％）の増加となりました	11
２．当連結会計年度より、製品区分を見直しております	10
③不動産関連事業	10
に伴う人件費増加、研究開発部門での派遣技術者受入費用の増加などにより売上原価及び一般管理費が増加した結果	7
この結果、当連結会計年度の売上高は、石炭部門における販売数量の増加により361億77百万円（前期比４億９百万円、1.1％増）となりましたものの、スパリゾートハワイアンズの日帰り及び宿泊の利用者数減少や利用単価の	11
以上の結果、売上高は1,626億87百万円（前期比16.2％増）、営業利益は75億29百万円（前期比2.4％減）となりました	10
子会社の新規連結等により、売上高は前期比557.2％増の84億円余となり、セグメント利益は前期比518.8％増の20億円余となった	12
当連結会計年度の世界経済は、米国を中心に景気は概ね堅調に推移しましたが、英国のEU離脱問題による影響のほか、中国をはじめとする新興国経済の減速懸念や米国新政権の政策動向の不確実性など、景気の先行きは不透明な状況が続きました	11
これらの結果、運送業の営業収益は12,631,955千円（前期比4.8％増）、セグメント利益（営業利益）は1,013,471千円（前期比6.2％増）となりました	12
（当社建設事業）	10
さらに非対面Web申込システムの機能を拡充し、提携先の拡大に努めてまいりました	10
(エレクトロニクス部門)	10
報告セグメントに含まれない不動産賃貸料の収入など、その他事業の当連結会計年度の売上高は 200百万円 (前年同期比 1.6％増)、営業利益は 51百万円 (前年同期比 26.1％増) となりました	12
その結果、当社グループの当連結会計年度の業績は、売上高16,300百万円（前年同期比680百万円減、4.0％減）、営業利益519百万円（前年同期比277百万円減、34.8％減）、経常利益397百万円（前年同期比265百万円減、40.1％減）となりました	7
全41ヶ所に導入を完了し、物流品質の改善に努めております	10
国内郵便輸送重量は３万３千トン（同3.7％減）となり、収入は34億円（同6.8％減）となった	8
以上の結果、焼鳥事業の当連結会計年度の売上高は、3,767百万円（前年同期比0.3％増）となりました	11
これらの結果として、営業利益率は前連結会計年度に比べ3.7ポイント低下し13.9％となりました	9
なお、当社グループの中核会社である全日本空輸株式会社は、英国スカイトラックス社（航空業界の格付会社）から、顧客満足度で最高評価となる「５ＳＴＡＲ」に５年連続で認定された	10
株式市場は、11月の米大統領選挙を機にトランプ新政権への政策期待から上昇しましたが、１月以降は再び保ち合いとなりました	10
市場別の売上高は、バス市場が92億79百万円（前年同期比3.5％増）、鉄道市場が14億54百万円（前年同期比8.3％減）、自動車市場が９億40百万円（前年同期比7.5％増）となりました	11
工事別等の状況は、次のとおりであります	10
このような環境のもと、当事業年度における売上高は、前年比5.6％減の4,115,823千円（うち輸出1,060,577千円　全売上高の25.8％）と２年連続の減収となりました	9
電力市場におきましては、スポットの平均価格は年末まで前期を下回る傾向で推移しましたが、原油や液化天然ガス（ＬＮＧ）、石炭等原料費の上昇を受け、電力価格は上昇しました	9
この結果、部門全体としては前期の売上を上回りました	11
なお、当連結会計年度より、セグメント「卸売業」の名称を「燃料商事事業」に変更しております	10
・売上高（医薬品事業）の状況	10
営業利益以下、各区分利益は、前年同期と比較して減少し、損失を計上いたしました	9
[住宅関連事業]	10
セグメントごとの事業概況及び業績は次のとおりです	10
以上の結果、当部門の売上高は66億68百万円と前連結会計年度に比べ41億95百万円(169.7%)の増加、営業利益は５億46百万円と前連結会計年度に比べ４億86百万円(812.1%)の増加となりました	12
